ENSEMBL	idx	TX_LENGTH
ENSG00000248498.4	2978	2835
ENSG00000226329.2	2979	1467
ENSG00000237268.2	2980	1835
ENSG00000114487.10	2981	3747
ENSG00000281186.1	2982	699
ENSG00000205037.2	2983	3616
ENSG00000258117.2	2984	474
ENSG00000287018.1	2985	2333
ENSG00000174749.6	2986	8844
ENSG00000236708.1	2987	982
ENSG00000042832.12	2988	11132
ENSG00000157570.12	2989	6014
ENSG00000112309.11	2990	6587
ENSG00000170439.7	2991	1374
ENSG00000230635.2	2992	549
ENSG00000072657.9	2993	12264
ENSG00000122859.5	2994	1560
ENSG00000240972.2	2995	730
ENSG00000238258.1	2996	781
ENSG00000241295.1	2997	372
ENSG00000215845.11	2998	1197
ENSG00000250493.2	2999	6314
ENSG00000182698.12	3000	1142
ENSG00000242290.2	3001	1855
ENSG00000264630.5	3002	2647
ENSG00000267402.1	3003	445
ENSG00000198918.8	3004	2128
ENSG00000171476.22	3005	7753
ENSG00000241560.7	3006	5823
ENSG00000164161.10	3007	11939
ENSG00000228971.3	3008	6920
ENSG00000115232.14	3009	10654
ENSG00000236154.1	3010	503
ENSG00000235363.1	3011	225
ENSG00000172428.11	3012	2037
ENSG00000171159.5	3013	1653
ENSG00000284610.1	3014	3141
ENSG00000133067.17	3015	4583
ENSG00000135441.7	3016	1656
ENSG00000138347.16	3017	6864
ENSG00000175768.13	3018	3606
ENSG00000284605.1	3019	1110
ENSG00000257551.1	3020	563
ENSG00000162873.15	3021	3666
ENSG00000255367.3	3022	1377
ENSG00000227070.1	3023	476
ENSG00000226985.7	3024	7034
ENSG00000231814.3	3025	1584
ENSG00000286775.1	3026	702
ENSG00000167748.11	3027	2380
ENSG00000286979.1	3028	1334
ENSG00000287125.1	3029	1995
ENSG00000092969.12	3030	1786
ENSG00000128383.13	3031	2359
ENSG00000096060.15	3032	10628
ENSG00000254757.1	3033	450
ENSG00000143028.9	3034	4042
ENSG00000225231.2	3035	4925
ENSG00000224879.1	3036	491
ENSG00000250095.5	3037	851
ENSG00000250354.1	3038	680
ENSG00000250538.6	3039	1681
ENSG00000154102.11	3040	2181
ENSG00000251076.1	3041	711
ENSG00000144857.14	3042	10330
ENSG00000121853.4	3043	3088
ENSG00000214357.9	3044	6427
ENSG00000253434.8	3045	3351
ENSG00000214819.2	3046	1048
ENSG00000227255.1	3047	416
ENSG00000131187.10	3048	2756
ENSG00000173221.14	3049	6229
ENSG00000169220.18	3050	3705
ENSG00000158716.9	3051	827
ENSG00000115616.3	3052	6175
ENSG00000227742.2	3053	2704
ENSG00000228559.2	3054	1776
ENSG00000073792.16	3055	5330
ENSG00000152784.16	3056	4589
ENSG00000188107.15	3057	17071
ENSG00000220377.1	3058	637
ENSG00000204001.9	3059	3038
ENSG00000157335.21	3060	4926
ENSG00000131650.14	3061	2342
ENSG00000150594.7	3062	3879
ENSG00000284630.1	3063	471
ENSG00000006047.13	3064	4631
ENSG00000225420.1	3065	1747
ENSG00000197475.11	3066	2999
ENSG00000250447.6	3067	1885
ENSG00000151715.8	3068	2998
ENSG00000232885.2	3069	1196
ENSG00000287159.1	3070	1067
ENSG00000286664.1	3071	548
ENSG00000225521.1	3072	559
ENSG00000287092.1	3073	1470
ENSG00000214814.7	3074	6051
ENSG00000272259.5	3075	3936
ENSG00000287877.1	3076	1541
ENSG00000148357.16	3077	20363
ENSG00000233593.10	3078	14354
ENSG00000229981.8	3079	6642
ENSG00000287636.1	3080	1644
ENSG00000224367.6	3081	3166
ENSG00000283504.1	3082	1501
ENSG00000267275.1	3083	803
ENSG00000043039.7	3084	3752
ENSG00000283648.1	3085	1227
ENSG00000254401.2	3086	2009
ENSG00000179399.15	3087	3530
ENSG00000075213.11	3088	9259
ENSG00000288039.1	3089	1007
ENSG00000134762.17	3090	7699
ENSG00000154493.19	3091	5412
ENSG00000250125.4	3092	6364
ENSG00000230313.1	3093	717
ENSG00000258231.5	3094	1729
ENSG00000182472.9	3095	5966
ENSG00000198844.12	3096	5292
ENSG00000287388.1	3097	512
ENSG00000287478.1	3098	977
ENSG00000181518.4	3099	3175
ENSG00000074771.4	3100	1980
ENSG00000274827.4	3101	4222
ENSG00000272595.2	3102	3551
ENSG00000229267.3	3103	2553
ENSG00000224557.7	3104	1600
ENSG00000141968.8	3105	4311
ENSG00000229642.1	3106	467
ENSG00000286836.1	3107	1232
ENSG00000163898.10	3108	4097
ENSG00000243810.1	3109	568
ENSG00000197385.6	3110	3379
ENSG00000286402.1	3111	4425
ENSG00000174453.10	3112	5258
ENSG00000286470.1	3113	1837
ENSG00000227769.7	3114	3813
ENSG00000086717.18	3115	3513
ENSG00000234807.7	3116	5017
ENSG00000138798.13	3117	7628
ENSG00000215835.2	3118	1969
ENSG00000244301.6	3119	4310
ENSG00000182329.14	3120	7962
ENSG00000139874.6	3121	4390
ENSG00000102554.14	3122	3679
ENSG00000224568.2	3123	2582
ENSG00000154529.15	3124	13220
ENSG00000257443.1	3125	555
ENSG00000283599.2	3126	1791
ENSG00000229588.2	3127	758
ENSG00000157240.4	3128	6894
ENSG00000197641.12	3129	4534
ENSG00000138356.14	3130	5410
ENSG00000114455.13	3131	3627
ENSG00000251293.1	3132	433
ENSG00000115850.10	3133	6580
ENSG00000246695.8	3134	11316
ENSG00000144452.15	3135	9614
ENSG00000262898.3	3136	3663
ENSG00000249917.3	3137	3474
ENSG00000120708.17	3138	7717
ENSG00000101440.9	3139	778
ENSG00000284418.2	3140	2422
ENSG00000145826.9	3141	2131
ENSG00000267175.5	3142	1156
ENSG00000226022.1	3143	299
ENSG00000106714.17	3144	6303
ENSG00000241644.2	3145	3376
ENSG00000204296.11	3146	2474
ENSG00000106113.19	3147	3812
ENSG00000267028.1	3148	396
ENSG00000166959.8	3149	2568
ENSG00000150977.10	3150	6141
ENSG00000132204.14	3151	9091
ENSG00000159708.18	3152	4018
ENSG00000139352.4	3153	2481
ENSG00000203756.8	3154	714
ENSG00000233123.1	3155	2641
ENSG00000231574.6	3156	3254
ENSG00000159247.13	3157	2814
ENSG00000224273.2	3158	690
ENSG00000172426.16	3159	2642
ENSG00000259199.2	3160	834
ENSG00000282998.1	3161	2096
ENSG00000189149.12	3162	2746
ENSG00000251185.1	3163	469
ENSG00000180011.7	3164	7943
ENSG00000168398.6	3165	6845
ENSG00000171643.14	3166	1954
ENSG00000287831.1	3167	2518
ENSG00000143869.7	3168	9267
ENSG00000178752.16	3169	3584
ENSG00000058085.15	3170	6770
ENSG00000203499.11	3171	4982
ENSG00000226258.7	3172	3685
ENSG00000196090.12	3173	12943
ENSG00000237311.3	3174	1701
ENSG00000189292.16	3175	1986
ENSG00000102387.15	3176	2714
ENSG00000285535.2	3177	4431
ENSG00000161714.12	3178	6748
ENSG00000251209.9	3179	16315
ENSG00000173698.18	3180	10157
ENSG00000183682.8	3181	5636
ENSG00000100368.14	3182	4990
ENSG00000168594.15	3183	5957
ENSG00000236485.1	3184	840
ENSG00000227038.3	3185	2574
ENSG00000258859.1	3186	544
ENSG00000165626.17	3187	10018
ENSG00000188001.10	3188	9538
ENSG00000153898.13	3189	3442
ENSG00000061337.15	3190	5706
ENSG00000259582.4	3191	1886
ENSG00000228221.6	3192	6313
ENSG00000234614.1	3193	506
ENSG00000287526.1	3194	1805
ENSG00000283380.1	3195	6221
ENSG00000007129.18	3196	1977
ENSG00000249743.6	3197	3307
ENSG00000259583.3	3198	7699
ENSG00000263745.7	3199	6656
ENSG00000198883.12	3200	3428
ENSG00000253122.1	3201	202
ENSG00000171759.10	3202	7378
ENSG00000216863.10	3203	11806
ENSG00000138696.11	3204	6561
ENSG00000162643.13	3205	3923
ENSG00000259048.1	3206	1153
ENSG00000118308.15	3207	6610
ENSG00000230552.6	3208	6231
ENSG00000084628.10	3209	3320
ENSG00000224514.3	3210	1045
ENSG00000234170.6	3211	5536
ENSG00000234929.2	3212	4713
ENSG00000227098.2	3213	3451
ENSG00000286591.1	3214	2108
ENSG00000235615.2	3215	2209
ENSG00000174348.14	3216	4899
ENSG00000253301.6	3217	8840
ENSG00000259478.2	3218	1963
ENSG00000232759.1	3219	2432
ENSG00000177398.18	3220	7278
ENSG00000253197.5	3221	947
ENSG00000164465.19	3222	6819
ENSG00000133110.15	3223	5464
ENSG00000237473.2	3224	1222
ENSG00000258028.3	3225	7923
ENSG00000011465.18	3226	12941
ENSG00000150551.11	3227	3979
ENSG00000232949.2	3228	2141
ENSG00000233973.7	3229	5534
ENSG00000251026.2	3230	2511
ENSG00000250334.6	3231	6232
ENSG00000258498.8	3232	5603
ENSG00000234223.2	3233	578
ENSG00000224186.8	3234	6650
ENSG00000227307.1	3235	943
ENSG00000169836.5	3236	5359
ENSG00000203697.12	3237	5174
ENSG00000287703.1	3238	1426
ENSG00000259430.2	3239	1832
ENSG00000237121.1	3240	2180
ENSG00000188958.9	3241	3850
ENSG00000285880.1	3242	1565
ENSG00000283083.2	3243	1079
ENSG00000070729.14	3244	7310
ENSG00000079931.15	3245	5223
ENSG00000281903.2	3246	3635
ENSG00000229184.2	3247	485
ENSG00000115155.18	3248	7943
ENSG00000226355.2	3249	2308
ENSG00000187848.15	3250	1975
ENSG00000233005.2	3251	1018
ENSG00000140945.17	3252	11025
ENSG00000229457.1	3253	1196
ENSG00000179954.16	3254	7315
ENSG00000132561.14	3255	6941
ENSG00000237880.2	3256	2421
ENSG00000287814.1	3257	1297
ENSG00000286785.1	3258	5694
ENSG00000142765.18	3259	5584
ENSG00000144057.15	3260	7708
ENSG00000248685.6	3261	3785
ENSG00000181359.5	3262	853
ENSG00000264515.6	3263	3747
ENSG00000170442.12	3264	2424
ENSG00000182586.9	3265	2325
ENSG00000169035.12	3266	2448
ENSG00000180332.6	3267	1865
ENSG00000168356.13	3268	12516
ENSG00000159374.17	3269	3000
ENSG00000050628.20	3270	9653
ENSG00000260604.2	3271	7060
ENSG00000264869.2	3272	876
ENSG00000264634.1	3273	440
ENSG00000151704.15	3274	4637
ENSG00000250126.1	3275	396
ENSG00000223344.1	3276	780
ENSG00000250101.1	3277	547
ENSG00000164935.6	3278	2778
ENSG00000251226.1	3279	3684
ENSG00000228215.3	3280	2312
ENSG00000263594.2	3281	629
ENSG00000243295.2	3282	3755
ENSG00000178297.13	3283	4328
ENSG00000287176.1	3284	2032
ENSG00000286605.1	3285	1974
ENSG00000163297.17	3286	10010
ENSG00000230746.2	3287	990
ENSG00000286539.1	3288	2334
ENSG00000287291.1	3289	2128
ENSG00000163793.13	3290	2338
ENSG00000225539.7	3291	5197
ENSG00000149654.11	3292	4921
ENSG00000287968.1	3293	852
ENSG00000264104.1	3294	2484
ENSG00000265555.1	3295	2149
ENSG00000287880.1	3296	1236
ENSG00000287700.1	3297	2809
ENSG00000287907.1	3298	3361
ENSG00000169507.9	3299	5552
ENSG00000091128.13	3300	7021
ENSG00000259964.7	3301	4603
ENSG00000253452.6	3302	11308
ENSG00000258912.2	3303	4123
ENSG00000258994.1	3304	207
ENSG00000287120.1	3305	3209
ENSG00000286582.1	3306	2618
ENSG00000115290.10	3307	2987
ENSG00000186827.11	3308	1722
ENSG00000206195.11	3309	3848
ENSG00000225210.10	3310	4846
ENSG00000185002.10	3311	4091
ENSG00000244306.11	3312	12311
ENSG00000285572.2	3313	7045
ENSG00000284809.1	3314	592
ENSG00000251011.6	3315	3269
ENSG00000054392.13	3316	6645
ENSG00000261436.6	3317	2505
ENSG00000163520.14	3318	4818
ENSG00000256538.2	3319	2736
ENSG00000285717.1	3320	2521
ENSG00000229672.3	3321	2496
ENSG00000267452.3	3322	7433
ENSG00000285875.1	3323	1235
ENSG00000233684.2	3324	1505
ENSG00000233321.2	3325	6556
ENSG00000227835.8	3326	1656
ENSG00000236892.2	3327	1344
ENSG00000248738.6	3328	4023
ENSG00000234862.1	3329	439
ENSG00000232453.7	3330	2068
ENSG00000168263.9	3331	2178
ENSG00000235221.3	3332	2340
ENSG00000146070.17	3333	2059
ENSG00000251652.1	3334	515
ENSG00000251423.3	3335	3912
ENSG00000065325.13	3336	5696
ENSG00000224245.1	3337	501
ENSG00000125780.12	3338	2694
ENSG00000171126.8	3339	3709
ENSG00000237352.4	3340	8462
ENSG00000100181.22	3341	9653
ENSG00000162947.5	3342	2434
ENSG00000287451.1	3343	768
ENSG00000236511.2	3344	5268
ENSG00000211642.3	3345	567
ENSG00000283445.1	3346	4739
ENSG00000236856.1	3347	549
ENSG00000261310.1	3348	565
ENSG00000258537.5	3349	917
ENSG00000287280.1	3350	1406
ENSG00000249693.3	3351	1796
ENSG00000139926.16	3352	9416
ENSG00000225258.1	3353	562
ENSG00000286961.1	3354	4530
ENSG00000233608.4	3355	1869
ENSG00000214978.7	3356	882
ENSG00000105976.15	3357	7233
ENSG00000278944.1	3358	202
ENSG00000256340.8	3359	2943
ENSG00000157131.11	3360	2367
ENSG00000226733.4	3361	1712
ENSG00000254726.3	3362	6591
ENSG00000176887.7	3363	9002
ENSG00000231427.6	3364	8937
ENSG00000259070.7	3365	9452
ENSG00000103740.10	3366	8148
ENSG00000287389.1	3367	3584
ENSG00000260788.6	3368	5978
ENSG00000259072.2	3369	1865
ENSG00000287326.1	3370	2971
ENSG00000248529.5	3371	3473
ENSG00000258214.1	3372	348
ENSG00000035664.11	3373	13612
ENSG00000244676.5	3374	454
ENSG00000287069.1	3375	3279
ENSG00000249061.1	3376	649
ENSG00000250072.6	3377	4826
ENSG00000164303.11	3378	4615
ENSG00000244302.2	3379	660
ENSG00000108381.11	3380	5845
ENSG00000174607.11	3381	4385
ENSG00000154864.13	3382	15702
ENSG00000253551.1	3383	824
ENSG00000253924.2	3384	3038
ENSG00000147488.11	3385	14396
ENSG00000147459.18	3386	15989
ENSG00000235426.2	3387	511
ENSG00000103089.9	3388	3279
ENSG00000177406.5	3389	4356
ENSG00000235492.1	3390	662
ENSG00000251429.1	3391	3616
ENSG00000135362.14	3392	6616
ENSG00000251138.7	3393	8969
ENSG00000178722.13	3394	22208
ENSG00000259104.2	3395	571
ENSG00000188153.14	3396	11871
ENSG00000285218.1	3397	1545
ENSG00000233828.5	3398	6281
ENSG00000141338.14	3399	11246
ENSG00000227088.2	3400	1246
ENSG00000158352.15	3401	10333
ENSG00000196187.12	3402	10350
ENSG00000141255.13	3403	2860
ENSG00000241345.1	3404	2064
ENSG00000255206.1	3405	774
ENSG00000081479.15	3406	16109
ENSG00000227466.1	3407	456
ENSG00000132911.5	3408	2331
ENSG00000164124.11	3409	9248
ENSG00000286279.1	3410	6636
ENSG00000086205.18	3411	5335
ENSG00000227945.1	3412	752
ENSG00000169247.14	3413	38112
ENSG00000164171.11	3414	7896
ENSG00000286020.1	3415	631
ENSG00000266844.1	3416	2478
ENSG00000228793.2	3417	15457
ENSG00000286068.1	3418	1240
ENSG00000084453.16	3419	11520
ENSG00000028116.18	3420	3531
ENSG00000158865.12	3421	3415
ENSG00000286438.1	3422	2755
ENSG00000233359.2	3423	1734
ENSG00000242120.4	3424	3105
ENSG00000229494.2	3425	1393
ENSG00000172197.11	3426	4325
ENSG00000148826.9	3427	2770
ENSG00000123560.14	3428	6088
ENSG00000141934.10	3429	6958
ENSG00000091513.16	3430	26038
ENSG00000092529.25	3431	12774
ENSG00000179178.11	3432	2138
ENSG00000250722.6	3433	5502
ENSG00000232560.7	3434	1702
ENSG00000286271.2	3435	2612
ENSG00000172508.10	3436	5670
ENSG00000136541.15	3437	4354
ENSG00000166091.21	3438	2910
ENSG00000168314.17	3439	9237
ENSG00000167755.15	3440	1976
ENSG00000167588.13	3441	3822
ENSG00000160307.10	3442	1806
ENSG00000287383.1	3443	2575
ENSG00000204655.12	3444	3175
ENSG00000160678.12	3445	3030
ENSG00000167641.11	3446	1442
ENSG00000141540.11	3447	5318
ENSG00000134160.14	3448	7454
ENSG00000012171.20	3449	5768
ENSG00000167123.19	3450	6059
ENSG00000172005.11	3451	1453
ENSG00000232310.8	3452	4548
ENSG00000150656.15	3453	7117
ENSG00000236581.9	3454	5800
ENSG00000129538.14	3455	1083
ENSG00000286625.1	3456	3235
ENSG00000213186.8	3457	7822
ENSG00000237949.2	3458	7164
ENSG00000198121.13	3459	4159
ENSG00000237166.2	3460	3231
ENSG00000197430.11	3461	3874
ENSG00000253877.6	3462	13051
ENSG00000071991.9	3463	6864
ENSG00000273507.5	3464	15932
ENSG00000171840.12	3465	2048
ENSG00000231971.6	3466	3471
ENSG00000166923.12	3467	14784
ENSG00000286217.2	3468	14830
ENSG00000254081.2	3469	2905
ENSG00000152558.15	3470	4442
ENSG00000135678.12	3471	7535
ENSG00000130158.14	3472	12478
ENSG00000138316.11	3473	5566
ENSG00000253214.2	3474	2763
ENSG00000253807.6	3475	3850
ENSG00000133874.2	3476	1872
ENSG00000124920.14	3477	10773
ENSG00000207955.5	3478	1504
ENSG00000154856.13	3479	5937
ENSG00000167995.17	3480	8688
ENSG00000080166.16	3481	7540
ENSG00000010278.14	3482	4165
ENSG00000157766.18	3483	10915
ENSG00000268518.1	3484	626
ENSG00000012124.17	3485	6165
ENSG00000197256.10	3486	7638
ENSG00000102934.10	3487	8705
ENSG00000105695.15	3488	2960
ENSG00000198753.12	3489	7007
ENSG00000065361.16	3490	8837
ENSG00000166394.15	3491	8595
ENSG00000286695.1	3492	1783
ENSG00000235535.8	3493	7268
ENSG00000103710.11	3494	2681
ENSG00000235538.3	3495	8491
ENSG00000127249.15	3496	8988
ENSG00000115738.10	3497	2213
ENSG00000134548.11	3498	7242
ENSG00000146122.17	3499	12955
ENSG00000260785.2	3500	2887
ENSG00000127241.17	3501	13161
ENSG00000287158.1	3502	3783
ENSG00000259255.1	3503	539
ENSG00000164749.13	3504	4797
ENSG00000287372.1	3505	4336
ENSG00000287406.1	3506	968
ENSG00000183943.6	3507	6523
ENSG00000260876.6	3508	9941
ENSG00000287632.1	3509	1037
ENSG00000267339.7	3510	6806
ENSG00000287704.1	3511	934
ENSG00000283240.1	3512	1094
ENSG00000114698.15	3513	4231
ENSG00000255968.1	3514	775
ENSG00000274441.1	3515	396
ENSG00000165895.19	3516	9313
ENSG00000135063.19	3517	9552
ENSG00000171885.18	3518	5943
ENSG00000165029.16	3519	11264
ENSG00000152137.8	3520	3581
ENSG00000245832.7	3521	4502
ENSG00000249307.7	3522	10628
ENSG00000102359.7	3523	7519
ENSG00000285090.1	3524	1095
ENSG00000156535.15	3525	9782
ENSG00000102362.15	3526	7428
ENSG00000121207.12	3527	7535
ENSG00000144749.14	3528	7043
ENSG00000228804.5	3529	717
ENSG00000173077.16	3530	6650
ENSG00000107249.23	3531	11978
ENSG00000215244.3	3532	5286
ENSG00000231252.3	3533	4298
ENSG00000026508.20	3534	9992
ENSG00000285921.1	3535	904
ENSG00000250033.5	3536	6161
ENSG00000285941.1	3537	1362
ENSG00000065534.19	3538	22167
ENSG00000270071.3	3539	1660
ENSG00000237742.7	3540	4111
ENSG00000251442.6	3541	5678
ENSG00000182902.14	3542	4731
ENSG00000279118.1	3543	2326
ENSG00000196136.18	3544	5000
ENSG00000175287.19	3545	2844
ENSG00000232295.7	3546	5169
ENSG00000124942.14	3547	19466
ENSG00000185860.13	3548	4316
ENSG00000155324.10	3549	5051
ENSG00000288088.1	3550	2609
ENSG00000186529.16	3551	5517
ENSG00000250602.6	3552	2878
ENSG00000004468.13	3553	6857
ENSG00000141469.18	3554	7182
ENSG00000139209.16	3555	4145
ENSG00000135547.9	3556	2689
ENSG00000287939.1	3557	1567
ENSG00000106624.11	3558	4971
ENSG00000156269.5	3559	2718
ENSG00000165449.11	3560	4429
ENSG00000258932.5	3561	1666
ENSG00000134817.11	3562	3659
ENSG00000131095.13	3563	11229
ENSG00000253363.7	3564	3788
ENSG00000130876.11	3565	3111
ENSG00000106003.13	3566	3486
ENSG00000172987.13	3567	4421
ENSG00000160111.14	3568	10195
ENSG00000148926.10	3569	2325
ENSG00000167772.12	3570	2475
ENSG00000132470.14	3571	6761
ENSG00000125148.7	3572	914
ENSG00000287893.1	3573	1150
ENSG00000147145.12	3574	3113
ENSG00000041982.16	3575	9639
ENSG00000205364.4	3576	511
ENSG00000228408.6	3577	2853
ENSG00000197921.6	3578	1324
ENSG00000169006.7	3579	1600
ENSG00000135094.11	3580	3005
ENSG00000130208.9	3581	1231
ENSG00000117525.14	3582	2886
ENSG00000225177.6	3583	2639
ENSG00000124145.6	3584	2613
ENSG00000285691.2	3585	2866
ENSG00000110436.13	3586	22800
ENSG00000130203.10	3587	2154
ENSG00000105854.13	3588	3844
ENSG00000164199.18	3589	33822
ENSG00000143416.21	3590	3476
ENSG00000161955.16	3591	2276
ENSG00000137561.5	3592	2684
ENSG00000236197.4	3593	4031
ENSG00000258548.6	3594	4532
ENSG00000124440.15	3595	8371
ENSG00000144908.14	3596	13712
ENSG00000251165.6	3597	3440
ENSG00000253944.1	3598	510
ENSG00000234377.7	3599	8790
ENSG00000100767.17	3600	7699
ENSG00000164089.9	3601	2942
ENSG00000106571.14	3602	11101
ENSG00000287862.1	3603	6212
ENSG00000236790.6	3604	22322
ENSG00000140022.13	3605	7812
ENSG00000135540.11	3606	8741
ENSG00000137033.11	3607	3253
ENSG00000251372.6	3608	20131
ENSG00000238230.2	3609	3037
ENSG00000258416.1	3610	446
ENSG00000100968.14	3611	8437
ENSG00000227640.3	3612	4852
ENSG00000087266.17	3613	13918
ENSG00000126785.13	3614	4082
ENSG00000080573.7	3615	6783
ENSG00000275620.1	3616	7638
ENSG00000141756.19	3617	4211
ENSG00000287127.1	3618	988
ENSG00000101198.15	3619	2591
ENSG00000184232.9	3620	2913
ENSG00000104760.17	3621	3301
ENSG00000197360.9	3622	3291
ENSG00000170075.9	3623	6529
ENSG00000068078.19	3624	4848
ENSG00000221932.6	3625	1434
ENSG00000140522.12	3626	1848
ENSG00000121742.19	3627	3270
ENSG00000134873.10	3628	3385
ENSG00000141485.17	3629	8824
ENSG00000109113.20	3630	3303
ENSG00000165092.13	3631	2840
ENSG00000237480.3	3632	8919
ENSG00000275465.7	3633	3718
ENSG00000213398.8	3634	2625
ENSG00000165795.23	3635	7550
ENSG00000286371.1	3636	2633
ENSG00000179604.10	3637	4837
ENSG00000248663.6	3638	1144
ENSG00000079215.14	3639	6265
ENSG00000154553.16	3640	9012
ENSG00000287706.1	3641	1399
ENSG00000182103.5	3642	3925
ENSG00000157150.5	3643	1194
ENSG00000285838.2	3644	2872
ENSG00000243244.7	3645	7709
ENSG00000135903.20	3646	7942
ENSG00000242441.8	3647	2052
ENSG00000279082.4	3648	7408
ENSG00000183963.18	3649	10242
ENSG00000280350.1	3650	1253
ENSG00000101203.16	3651	10974
ENSG00000258733.6	3652	5974
ENSG00000184221.13	3653	2273
ENSG00000134853.12	3654	9547
ENSG00000205927.5	3655	3262
ENSG00000173546.7	3656	8290
ENSG00000204099.11	3657	4689
ENSG00000254878.1	3658	197
ENSG00000106278.12	3659	10137
ENSG00000116132.12	3660	8248
ENSG00000205810.9	3661	1145
ENSG00000248184.1	3662	474
ENSG00000101311.16	3663	4845
ENSG00000224272.2	3664	2250
ENSG00000038427.16	3665	14678
ENSG00000249835.2	3666	877
ENSG00000007933.13	3667	3439
ENSG00000226869.6	3668	3039
ENSG00000248537.1	3669	391
ENSG00000228459.4	3670	4517
ENSG00000247675.7	3671	1639
ENSG00000138646.9	3672	4764
ENSG00000235397.1	3673	1190
ENSG00000286330.1	3674	3159
ENSG00000196132.14	3675	6863
ENSG00000260990.1	3676	847
ENSG00000165424.7	3677	5048
ENSG00000288069.1	3678	1237
ENSG00000110092.4	3679	4761
ENSG00000235532.1	3680	3340
ENSG00000286479.1	3681	716
ENSG00000169129.15	3682	5789
ENSG00000286071.1	3683	16539
ENSG00000234173.1	3684	2300
ENSG00000237797.1	3685	347
ENSG00000117507.6	3686	2565
ENSG00000253171.1	3687	647
ENSG00000241231.2	3688	7253
ENSG00000231424.3	3689	7896
ENSG00000134569.10	3690	8748
ENSG00000220785.7	3691	2961
ENSG00000253809.1	3692	254
ENSG00000257845.1	3693	497
ENSG00000117501.14	3694	3831
ENSG00000205809.9	3695	1499
ENSG00000005513.10	3696	4470
ENSG00000170961.7	3697	4240
ENSG00000148604.15	3698	4942
ENSG00000176971.4	3699	2976
ENSG00000135318.12	3700	4533
ENSG00000157734.14	3701	5767
ENSG00000115935.17	3702	9121
ENSG00000286364.1	3703	2957
ENSG00000184384.14	3704	7124
ENSG00000163362.11	3705	5341
ENSG00000125820.6	3706	2123
ENSG00000149451.18	3707	5834
ENSG00000144791.10	3708	12676
ENSG00000236494.2	3709	2830
ENSG00000132692.19	3710	4765
ENSG00000278041.1	3711	3674
ENSG00000112559.14	3712	2537
ENSG00000136205.17	3713	11764
ENSG00000198732.11	3714	4369
ENSG00000236078.2	3715	3024
ENSG00000147588.7	3716	3524
ENSG00000064787.13	3717	8186
ENSG00000092758.18	3718	4841
ENSG00000076604.15	3719	4573
ENSG00000260577.2	3720	1682
ENSG00000123610.5	3721	1577
ENSG00000204278.12	3722	2602
ENSG00000181938.14	3723	5108
ENSG00000136859.10	3724	3625
ENSG00000031081.11	3725	9374
ENSG00000056736.10	3726	3044
ENSG00000144230.16	3727	2671
ENSG00000100146.18	3728	4087
ENSG00000225614.4	3729	13774
ENSG00000262223.8	3730	3727
ENSG00000156966.7	3731	3639
ENSG00000124766.7	3732	4869
ENSG00000261711.6	3733	1850
ENSG00000111077.18	3734	7964
ENSG00000249364.6	3735	6387
ENSG00000265203.2	3736	4290
ENSG00000127928.13	3737	2302
ENSG00000261873.2	3738	3506
